user_id,age,occupation,food_preference,budget_range,location_area,time_of_day,mood_craving,occasion,health_preference,cuisine_type,dish_name,spice_level,price_category,ambience,restaurant_rating,user_rating
1579,20,student,non-vegetarian,mid-range,Ukkadam,morning,healthy,casual,regular,South Indian,Vada,High,$$,Casual,4.4,4.3
1580,27,student,non-vegetarian,mid-range,Ukkadam,night,healthy,anniversary,balanced,South Indian,Masala Dosa,High,$$,Romantic,4.5,4.9
1581,18,business,vegan,premium,RS Puram,evening,study,family,regular,Andhra,Pulihora,High,$$$$,Family-style,4.2,4.9
1582,22,service,vegetarian,budget-friendly,Saravanampatti,night,healthy,business,low-carb,North Indian,Butter Chicken,Medium,$,Luxury,3.7,3.7
1583,22,other,vegetarian,mid-range,Singanallur,evening,study,casual,regular,Italian,Lasagna,High,$$$,Cozy,5.0,4.8
1584,45,professional,vegetarian,mid-range,Saravanampatti,evening,study,friends,low-carb,Italian,Lasagna,High,$$$,Modern,4.1,4.3
1585,28,other,vegetarian,mid-range,Vadavalli,evening,comfort,casual,regular,Italian,Pizza,Low,$$$,Casual,5.0,5.0
1586,29,professional,non-vegetarian,budget-friendly,Singanallur,morning,healthy,family,low-carb,North Indian,Paneer Butter Masala,High,$,Family-style,4.5,4.8
1587,24,business,eggitarian,mid-range,Thudiyalur,night,romantic,friends,balanced,South Indian,Uttapam,Medium,$$,Family-style,3.9,4.3
1588,34,student,non-vegetarian,budget-friendly,Saibaba Colony,evening,comfort,casual,balanced,North Indian,Naan,Low,$$,Traditional,4.4,4.0
1589,23,professional,vegetarian,premium,Singanallur,midnight,comfort,date-night,regular,Chinese,Hakka Noodles,Low,$$$$,Romantic,4.6,5.0
1590,35,business,non-vegetarian,budget-friendly,Peelamedu,evening,quick,friends,regular,Kerala,Beef Fry,High,$,Casual,4.2,4.1
1591,29,student,non-vegetarian,budget-friendly,RS Puram,afternoon,study,casual,balanced,Bakery,Pastry,High,$,Family-style,5.0,5.0
1592,29,service,vegan,budget-friendly,Thudiyalur,evening,comfort,date-night,high-protein,South Indian,Rava Dosa,High,$$,Romantic,4.7,4.6
1593,21,professional,non-vegetarian,premium,Thudiyalur,afternoon,celebration,friends,high-protein,Kerala,Puttu Kadala,High,$$$$,Cozy,4.6,5.0
1594,18,student,eggitarian,budget-friendly,Saravanampatti,evening,adventurous,family,low-carb,Chinese,Schezwan Fried Rice,Medium,$,Traditional,4.4,4.5
1595,41,business,vegetarian,premium,Gandhipuram,evening,celebration,solo,low-carb,North Indian,Naan,Medium,$$$,Traditional,4.6,5.0
1596,24,student,non-vegetarian,mid-range,Vadavalli,evening,quick,friends,balanced,North Indian,Paneer Butter Masala,Medium,$$,Cozy,4.2,4.5
1597,27,professional,eggitarian,budget-friendly,Kovaipudur,evening,comfort,solo,balanced,South Indian,Uttapam,High,$$,Romantic,4.9,4.9
1598,18,service,non-vegetarian,mid-range,RS Puram,afternoon,celebration,family,balanced,Italian,Pizza,Low,$$,Casual,3.8,4.0
1599,27,student,eggitarian,budget-friendly,Saibaba Colony,afternoon,study,friends,regular,Chinese,Schezwan Fried Rice,Medium,$$,Casual,4.3,4.4
1600,25,student,non-vegetarian,mid-range,Kovaipudur,night,quick,anniversary,high-protein,Street Food,Bhel Puri,High,$$,Romantic,4.3,4.5
1601,42,business,vegetarian,budget-friendly,Sitra,afternoon,comfort,casual,balanced,Chettinad,Karaikudi Mutton,High,$,Luxury,4.1,4.1
1602,27,student,eggitarian,budget-friendly,RS Puram,evening,adventurous,family,balanced,North Indian,Paneer Butter Masala,Medium,$$,Family-style,4.6,4.6
1603,21,student,vegetarian,premium,Sitra,afternoon,romantic,casual,balanced,Bakery,Chocolate Cake,Medium,$$$,Luxury,4.1,4.7
1604,42,professional,non-vegetarian,mid-range,Vadavalli,evening,romantic,family,low-carb,South Indian,Filter Coffee,High,$$,Family-style,3.8,4.6
1605,23,professional,eggitarian,premium,Ukkadam,afternoon,healthy,family,balanced,South Indian,Masala Dosa,Medium,$$$$,Family-style,5.0,5.0
1606,27,professional,vegetarian,premium,Ukkadam,morning,celebration,family,regular,South Indian,Pongal,Medium,$$$,Family-style,4.8,5.0
1607,33,student,non-vegetarian,budget-friendly,Kovaipudur,afternoon,healthy,casual,balanced,South Indian,Filter Coffee,Medium,$,Luxury,4.3,4.2
1608,18,student,non-vegetarian,premium,Kovaipudur,afternoon,quick,family,low-carb,Street Food,Egg Puffs,High,$$$,Casual,3.8,4.1
1609,25,student,non-vegetarian,budget-friendly,Kovaipudur,evening,healthy,casual,high-protein,Chinese,Manchurian,Medium,$$,Casual,4.5,4.5
1610,49,service,vegetarian,premium,Sitra,afternoon,study,date-night,regular,Bakery,Pastry,Low,$$$,Romantic,4.0,4.1
1611,20,business,vegan,premium,Gandhipuram,morning,adventurous,anniversary,balanced,Street Food,Pani Puri,High,$$,Casual,4.5,4.8
1612,24,professional,non-vegetarian,premium,Peelamedu,afternoon,comfort,date-night,high-protein,South Indian,Pongal,High,$$$$,Romantic,5.0,5.0
1613,24,service,vegan,budget-friendly,Singanallur,morning,celebration,business,balanced,Cafe,Cold Coffee,High,$,Luxury,5.0,5.0
1614,24,professional,non-vegetarian,premium,Thudiyalur,morning,quick,casual,balanced,Italian,Garlic Bread,Medium,$$$$,Casual,3.4,3.4
1615,38,student,vegetarian,mid-range,Kovaipudur,evening,healthy,friends,regular,Chettinad,Karaikudi Mutton,High,$$,Romantic,4.5,5.0
1616,33,student,vegetarian,budget-friendly,Gandhipuram,morning,study,casual,regular,North Indian,Naan,Medium,$,Romantic,4.4,4.6
1617,22,professional,vegan,mid-range,RS Puram,afternoon,study,date-night,balanced,Chettinad,Karaikudi Mutton,Medium,$$,Romantic,4.5,5.0
1618,37,other,non-vegetarian,premium,Saibaba Colony,evening,quick,solo,balanced,Bakery,Pastry,Medium,$$$,Modern,5.0,5.0
1619,26,service,vegetarian,premium,Ukkadam,morning,healthy,friends,high-protein,Italian,Lasagna,High,$$$,Cozy,3.7,3.8
1620,22,business,vegetarian,premium,Avinashi Road,night,adventurous,friends,high-protein,South Indian,Filter Coffee,Medium,$$$,Family-style,4.6,4.5
1621,39,business,eggitarian,budget-friendly,Singanallur,morning,study,casual,regular,North Indian,Butter Chicken,High,$$$,Cozy,4.1,4.2
1622,30,student,eggitarian,budget-friendly,Saibaba Colony,morning,comfort,casual,regular,Bakery,Pastry,Low,$$,Family-style,4.1,3.8
1623,24,professional,vegetarian,premium,Saravanampatti,morning,celebration,date-night,balanced,Andhra,Pulihora,Medium,$$,Romantic,4.1,4.5
1624,23,business,vegetarian,premium,Ukkadam,night,comfort,casual,high-protein,Chinese,Hakka Noodles,Medium,$$$,Romantic,4.2,4.3
1625,24,student,vegetarian,mid-range,Kovaipudur,evening,adventurous,birthday,low-carb,South Indian,Pongal,Medium,$$$,Modern,5.0,4.7
1626,28,other,vegetarian,budget-friendly,Vadavalli,evening,romantic,casual,balanced,Chettinad,Fish Fry,High,$,Traditional,4.5,4.6
1627,32,student,non-vegetarian,mid-range,Sitra,morning,quick,friends,balanced,Chinese,Chilli Chicken,Medium,$$$,Modern,4.7,4.6
1628,38,other,non-vegetarian,premium,Gandhipuram,evening,romantic,casual,balanced,South Indian,Filter Coffee,Medium,$$$$,Romantic,4.5,4.9
1629,23,professional,non-vegetarian,mid-range,Vadavalli,evening,quick,casual,balanced,Italian,Garlic Bread,Low,$$,Cozy,4.0,4.1
1630,35,professional,eggitarian,budget-friendly,Gandhipuram,afternoon,comfort,solo,balanced,South Indian,Rava Dosa,High,$$,Cozy,4.8,4.8
1631,27,student,non-vegetarian,budget-friendly,Saibaba Colony,night,adventurous,casual,low-carb,Chinese,Spring Rolls,Medium,$,Luxury,4.4,4.4
1632,27,other,non-vegetarian,mid-range,Sitra,morning,romantic,casual,low-carb,Kerala,Puttu Kadala,Low,$$,Casual,4.3,4.5
1633,23,other,non-vegetarian,mid-range,Saravanampatti,morning,study,casual,low-carb,South Indian,Uttapam,Medium,$$,Cozy,4.8,4.7
1634,32,student,vegetarian,budget-friendly,Avinashi Road,night,comfort,casual,low-carb,South Indian,Idli Sambar,Low,$,Casual,3.6,3.4
1635,24,student,vegan,budget-friendly,Peelamedu,evening,study,casual,high-protein,Chinese,Chilli Chicken,Medium,$,Romantic,4.5,4.6
1636,25,professional,non-vegetarian,budget-friendly,Saibaba Colony,evening,celebration,family,balanced,Chinese,Hakka Noodles,High,$,Family-style,4.6,5.0
1637,31,business,non-vegetarian,mid-range,Vadavalli,morning,healthy,casual,low-carb,Street Food,Egg Puffs,Medium,$$,Romantic,3.9,4.3
1638,34,business,eggitarian,mid-range,Ukkadam,morning,quick,family,high-protein,Chettinad,Chicken Chettinad,Medium,$$$$,Traditional,4.4,4.5
1639,22,student,vegan,budget-friendly,Vadavalli,evening,healthy,casual,high-protein,Bakery,Cookies,Medium,$$,Romantic,3.9,3.9
1640,30,student,vegetarian,budget-friendly,Saibaba Colony,evening,adventurous,casual,balanced,South Indian,Rava Dosa,High,$,Romantic,4.6,4.9
1641,30,professional,vegetarian,budget-friendly,Peelamedu,evening,comfort,birthday,low-carb,South Indian,Masala Dosa,Low,$,Cozy,4.4,4.5
1642,28,student,vegetarian,budget-friendly,Saravanampatti,evening,quick,casual,balanced,Chinese,Spring Rolls,High,$$$,Modern,4.4,4.2
1643,33,professional,eggitarian,mid-range,Thudiyalur,night,comfort,solo,regular,North Indian,Naan,Low,$$,Luxury,4.1,4.0
1644,42,student,non-vegetarian,mid-range,Singanallur,evening,romantic,solo,balanced,South Indian,Vada,Low,$$$,Traditional,4.4,4.9
1645,25,professional,eggitarian,mid-range,Vadavalli,evening,adventurous,friends,regular,Chinese,Schezwan Fried Rice,Low,$$,Traditional,5.0,5.0
1646,29,student,vegetarian,budget-friendly,RS Puram,evening,healthy,casual,balanced,Chettinad,Chicken Chettinad,Medium,$,Modern,4.8,5.0
1647,18,business,non-vegetarian,budget-friendly,Saravanampatti,evening,romantic,casual,balanced,North Indian,Biryani,Medium,$$,Casual,3.6,4.0
1648,23,professional,non-vegetarian,mid-range,Kovaipudur,morning,study,family,regular,South Indian,Pongal,Medium,$$$$,Family-style,4.1,4.0
1649,29,professional,vegetarian,premium,Kovaipudur,evening,adventurous,friends,low-carb,Chinese,Hakka Noodles,Medium,$$$$,Family-style,4.3,4.8
1650,29,professional,non-vegetarian,mid-range,Thudiyalur,morning,adventurous,casual,high-protein,North Indian,Naan,Medium,$$$$,Luxury,4.6,4.4
1651,18,student,vegetarian,mid-range,Saravanampatti,evening,romantic,friends,balanced,Chinese,Manchurian,Medium,$$,Luxury,4.0,4.2
1652,25,professional,vegetarian,premium,Ukkadam,midnight,celebration,casual,high-protein,South Indian,Idli Sambar,High,$$$$,Casual,4.2,4.6
1653,26,student,non-vegetarian,budget-friendly,Peelamedu,evening,study,casual,regular,North Indian,Paneer Butter Masala,Medium,$,Traditional,4.4,4.6
1654,31,other,non-vegetarian,mid-range,Avinashi Road,afternoon,comfort,birthday,balanced,Andhra,Pulihora,High,$$,Family-style,4.4,4.5
1655,18,professional,vegetarian,budget-friendly,Vadavalli,afternoon,adventurous,casual,high-protein,South Indian,Vada,High,$$,Luxury,4.4,4.2
1656,30,student,vegetarian,mid-range,Thudiyalur,night,healthy,business,low-carb,South Indian,Uttapam,Low,$,Casual,4.3,4.2
1657,33,student,non-vegetarian,budget-friendly,RS Puram,morning,comfort,friends,high-protein,Italian,Garlic Bread,Medium,$$,Modern,4.7,4.9
1658,25,other,eggitarian,premium,Sitra,evening,romantic,business,low-carb,North Indian,Biryani,Medium,$$$$,Casual,4.0,4.7
1659,26,professional,non-vegetarian,mid-range,Thudiyalur,afternoon,quick,family,balanced,North Indian,Biryani,High,$$,Traditional,4.9,5.0
1660,18,student,eggitarian,budget-friendly,Vadavalli,night,comfort,family,low-carb,Chettinad,Pepper Chicken,High,$,Traditional,4.5,4.4
1661,37,professional,vegetarian,premium,Ukkadam,morning,romantic,family,high-protein,North Indian,Butter Chicken,Medium,$$,Traditional,4.5,4.7
1662,34,professional,non-vegetarian,premium,Avinashi Road,night,quick,date-night,balanced,North Indian,Chole Bhature,Medium,$$$,Romantic,4.4,4.7
1663,32,student,vegetarian,budget-friendly,Ukkadam,evening,healthy,friends,balanced,Chinese,Spring Rolls,Medium,$$,Cozy,4.3,4.7
1664,35,student,non-vegetarian,mid-range,Vadavalli,evening,healthy,family,high-protein,North Indian,Paneer Butter Masala,Medium,$$,Family-style,4.5,5.0
1665,31,student,non-vegetarian,budget-friendly,Saibaba Colony,evening,celebration,casual,high-protein,Chettinad,Chicken Chettinad,High,$$,Luxury,4.8,4.9
1666,28,student,eggitarian,budget-friendly,RS Puram,evening,celebration,family,balanced,South Indian,Idli Sambar,Low,$,Casual,4.2,4.2
1667,39,professional,non-vegetarian,premium,Singanallur,afternoon,healthy,casual,balanced,Chinese,Manchurian,Medium,$$$,Romantic,4.4,4.6
1668,23,professional,vegetarian,mid-range,Sitra,afternoon,healthy,date-night,high-protein,South Indian,Pongal,Medium,$$$,Romantic,4.1,4.2
1669,27,professional,non-vegetarian,mid-range,Thudiyalur,evening,adventurous,casual,balanced,Chettinad,Chicken Chettinad,High,$$,Romantic,3.7,3.9
1670,26,student,non-vegetarian,budget-friendly,Peelamedu,morning,romantic,casual,regular,South Indian,Uttapam,High,$,Romantic,4.1,4.0
1671,41,professional,vegetarian,mid-range,Saravanampatti,evening,romantic,casual,low-carb,South Indian,Pongal,Medium,$,Family-style,4.1,4.2
1672,26,professional,vegetarian,mid-range,Thudiyalur,evening,comfort,family,low-carb,Kerala,Puttu Kadala,High,$$,Family-style,4.6,5.0
1673,46,business,vegan,premium,Vadavalli,night,celebration,friends,high-protein,Bakery,Cream Bun,Low,$$$$,Traditional,4.5,5.0
1674,36,other,vegan,premium,Kovaipudur,afternoon,celebration,casual,balanced,South Indian,Rava Dosa,Low,$$$,Family-style,4.7,5.0
1675,39,other,vegetarian,mid-range,Ukkadam,afternoon,study,casual,balanced,Chinese,Spring Rolls,Medium,$$,Casual,4.0,4.2
1676,36,student,vegetarian,budget-friendly,Gandhipuram,morning,comfort,family,balanced,South Indian,Masala Dosa,Medium,$$,Family-style,5.0,5.0
1677,18,business,non-vegetarian,premium,Kovaipudur,morning,study,family,high-protein,Kerala,Malabar Parotta,Medium,$$$,Family-style,4.7,5.0
1678,27,student,non-vegetarian,mid-range,Kovaipudur,afternoon,healthy,casual,balanced,Street Food,Sundal,High,$$,Modern,4.8,4.9
1679,34,professional,non-vegetarian,mid-range,Vadavalli,evening,romantic,business,balanced,Italian,Pizza,Low,$$$$,Modern,3.7,4.1
1680,18,student,vegan,budget-friendly,Avinashi Road,afternoon,romantic,casual,high-protein,Street Food,Sundal,Medium,$,Romantic,4.3,4.1
1681,28,professional,non-vegetarian,budget-friendly,Kovaipudur,morning,adventurous,family,balanced,South Indian,Vada,High,$,Traditional,4.0,3.9
1682,36,student,non-vegetarian,budget-friendly,Peelamedu,afternoon,study,date-night,low-carb,Chinese,Schezwan Fried Rice,High,$,Romantic,3.8,4.2
1683,29,student,non-vegetarian,mid-range,Singanallur,afternoon,quick,friends,balanced,Street Food,Kothu Parotta,High,$$,Cozy,4.3,4.3
1684,18,other,non-vegetarian,premium,Gandhipuram,afternoon,healthy,family,balanced,Chinese,Schezwan Fried Rice,Medium,$$$$,Traditional,4.3,4.7
1685,34,service,vegetarian,budget-friendly,Saibaba Colony,evening,quick,family,low-carb,South Indian,Vada,Medium,$,Casual,3.8,3.4
1686,31,professional,vegetarian,mid-range,Peelamedu,night,adventurous,family,low-carb,Bakery,Cookies,High,$$,Family-style,3.7,3.8
1687,24,service,vegetarian,budget-friendly,Saravanampatti,evening,adventurous,casual,regular,Chinese,Chilli Chicken,Medium,$,Cozy,4.5,4.0
1688,31,student,vegetarian,budget-friendly,Ukkadam,morning,quick,casual,regular,South Indian,Idli Sambar,Medium,$,Luxury,4.6,4.9
1689,28,professional,non-vegetarian,mid-range,Ukkadam,morning,celebration,family,regular,South Indian,Uttapam,Low,$,Traditional,4.1,4.4
1690,26,business,vegetarian,mid-range,RS Puram,evening,adventurous,family,balanced,Kerala,Puttu Kadala,Low,$$,Family-style,3.9,4.5
1691,25,other,vegetarian,premium,Avinashi Road,afternoon,comfort,friends,regular,Chinese,Chilli Chicken,Medium,$$$,Modern,4.5,4.6
1692,31,student,non-vegetarian,budget-friendly,Peelamedu,afternoon,healthy,friends,balanced,Italian,Pizza,High,$,Casual,4.4,4.9
1693,33,professional,non-vegetarian,mid-range,Singanallur,morning,quick,casual,high-protein,South Indian,Filter Coffee,Medium,$$,Family-style,4.5,4.5
1694,38,professional,vegetarian,premium,Saibaba Colony,evening,healthy,date-night,high-protein,North Indian,Paneer Butter Masala,High,$$$$,Luxury,4.7,4.3
1695,35,professional,non-vegetarian,mid-range,Ukkadam,evening,celebration,casual,regular,Street Food,Bhel Puri,Low,$$,Traditional,4.6,4.6
1696,29,professional,non-vegetarian,mid-range,Saravanampatti,morning,quick,friends,regular,Chinese,Spring Rolls,Medium,$$$,Modern,4.8,4.8
1697,26,professional,non-vegetarian,mid-range,Avinashi Road,evening,adventurous,friends,balanced,Chinese,Schezwan Fried Rice,Low,$$$,Casual,4.9,4.9
1698,20,student,vegetarian,budget-friendly,RS Puram,evening,quick,casual,high-protein,North Indian,Chole Bhature,Medium,$$,Modern,4.2,4.1
1699,19,professional,non-vegetarian,premium,Peelamedu,evening,healthy,family,high-protein,Cafe,Tea,Medium,$$$,Family-style,3.9,4.0
1700,29,student,non-vegetarian,mid-range,Ukkadam,night,comfort,business,low-carb,South Indian,Masala Dosa,Medium,$$,Modern,4.4,4.7
1701,31,professional,non-vegetarian,mid-range,Singanallur,evening,quick,friends,low-carb,Bakery,Cookies,Low,$$$,Luxury,4.6,4.8
1702,24,business,non-vegetarian,mid-range,Kovaipudur,midnight,romantic,casual,high-protein,North Indian,Biryani,Low,$$,Romantic,4.9,5.0
1703,43,service,vegetarian,premium,Thudiyalur,night,comfort,family,low-carb,Chinese,Hakka Noodles,Low,$$,Family-style,4.5,4.6
1704,25,professional,vegetarian,premium,Saibaba Colony,night,healthy,casual,balanced,Italian,Garlic Bread,Medium,$$$,Cozy,4.8,5.0
1705,44,student,non-vegetarian,budget-friendly,Ukkadam,night,study,birthday,regular,Bakery,Pastry,High,$$,Romantic,5.0,5.0
1706,18,professional,vegan,mid-range,Gandhipuram,evening,quick,casual,regular,Chinese,Hakka Noodles,Medium,$,Family-style,4.6,4.7
1707,19,professional,non-vegetarian,budget-friendly,Thudiyalur,night,healthy,friends,balanced,Italian,Garlic Bread,Low,$$,Family-style,4.7,4.4
1708,22,student,non-vegetarian,budget-friendly,Singanallur,night,comfort,casual,balanced,Chinese,Schezwan Fried Rice,Medium,$,Family-style,3.9,3.7
1709,25,student,non-vegetarian,budget-friendly,Avinashi Road,evening,study,family,high-protein,Chinese,Spring Rolls,Medium,$$,Family-style,4.1,4.1
1710,24,other,vegetarian,budget-friendly,Singanallur,midnight,study,friends,regular,South Indian,Uttapam,Medium,$$,Cozy,5.0,5.0
1711,42,other,non-vegetarian,mid-range,Vadavalli,night,comfort,family,high-protein,South Indian,Idli Sambar,High,$$,Traditional,4.6,4.8
1712,25,student,non-vegetarian,mid-range,RS Puram,night,quick,casual,balanced,Chinese,Chilli Chicken,Medium,$$,Luxury,4.3,4.7
1713,26,professional,non-vegetarian,mid-range,Ukkadam,morning,celebration,solo,high-protein,Street Food,Bhel Puri,High,$$,Luxury,3.7,4.3
1714,26,student,vegan,budget-friendly,Saravanampatti,morning,healthy,casual,high-protein,South Indian,Uttapam,Low,$,Family-style,3.9,3.9
1715,27,professional,vegetarian,mid-range,Saibaba Colony,evening,celebration,casual,balanced,South Indian,Masala Dosa,Low,$$,Casual,4.6,4.7
1716,18,student,vegan,mid-range,Gandhipuram,evening,healthy,birthday,balanced,South Indian,Rava Dosa,Low,$$$,Romantic,4.0,3.7
1717,34,other,eggitarian,mid-range,Avinashi Road,night,celebration,friends,regular,Chettinad,Fish Fry,High,$$,Traditional,5.0,5.0
1718,47,professional,non-vegetarian,mid-range,Vadavalli,morning,celebration,family,balanced,South Indian,Idli Sambar,Low,$$,Casual,3.9,4.6
1719,28,student,vegetarian,mid-range,Ukkadam,morning,celebration,casual,balanced,North Indian,Naan,High,$$,Traditional,3.9,4.2
1720,23,professional,non-vegetarian,mid-range,Saibaba Colony,night,celebration,family,high-protein,South Indian,Rava Dosa,Low,$$$$,Casual,4.8,4.6
1721,18,other,non-vegetarian,budget-friendly,Singanallur,afternoon,celebration,business,balanced,Chinese,Chilli Chicken,Medium,$,Modern,4.3,4.7
1722,18,professional,eggitarian,mid-range,Thudiyalur,afternoon,study,date-night,high-protein,South Indian,Uttapam,High,$$,Romantic,4.0,4.5
1723,31,student,eggitarian,mid-range,Thudiyalur,evening,quick,friends,high-protein,South Indian,Rava Dosa,High,$$$,Family-style,4.1,4.3
1724,19,professional,eggitarian,budget-friendly,Singanallur,evening,quick,date-night,high-protein,Italian,Pizza,High,$$,Romantic,5.0,4.7
1725,37,professional,eggitarian,premium,Ukkadam,afternoon,adventurous,date-night,high-protein,Andhra,Andhra Chicken Curry,High,$$$,Luxury,4.3,4.5
1726,24,professional,vegetarian,mid-range,Saibaba Colony,afternoon,celebration,casual,high-protein,South Indian,Pongal,Low,$,Luxury,4.3,4.2
1727,29,business,vegetarian,budget-friendly,Sitra,morning,study,date-night,balanced,Chinese,Hakka Noodles,Medium,$,Romantic,4.3,4.7
1728,18,other,vegan,premium,Vadavalli,evening,quick,family,balanced,South Indian,Pongal,High,$$$,Traditional,4.9,5.0
1729,33,student,vegetarian,budget-friendly,Kovaipudur,afternoon,study,business,balanced,Cafe,Tea,Low,$,Casual,3.9,4.2
1730,23,professional,vegetarian,mid-range,Vadavalli,night,healthy,casual,balanced,Chettinad,Chicken Chettinad,High,$$,Family-style,3.5,3.7
1731,41,service,eggitarian,premium,Avinashi Road,evening,healthy,casual,regular,North Indian,Chole Bhature,High,$$,Cozy,4.1,3.9
1732,41,professional,vegetarian,mid-range,Sitra,evening,celebration,family,balanced,South Indian,Filter Coffee,High,$$,Family-style,4.7,5.0
1733,28,student,non-vegetarian,budget-friendly,Saibaba Colony,night,healthy,family,high-protein,South Indian,Filter Coffee,High,$$$,Family-style,5.0,4.8
1734,34,professional,non-vegetarian,budget-friendly,Kovaipudur,evening,healthy,casual,balanced,Chinese,Hakka Noodles,Medium,$,Family-style,4.3,4.5
1735,39,student,non-vegetarian,mid-range,Sitra,evening,comfort,casual,balanced,Italian,Pasta,High,$$$,Casual,3.9,3.6
1736,31,student,non-vegetarian,mid-range,Avinashi Road,midnight,adventurous,casual,balanced,South Indian,Vada,Low,$$,Traditional,4.3,4.8
1737,32,student,non-vegetarian,budget-friendly,Saibaba Colony,afternoon,romantic,casual,high-protein,North Indian,Paneer Butter Masala,Low,$,Modern,4.3,4.3
1738,39,service,vegetarian,mid-range,Thudiyalur,evening,study,friends,regular,Chettinad,Fish Fry,High,$$,Luxury,4.8,5.0
1739,35,student,non-vegetarian,mid-range,Sitra,evening,romantic,casual,regular,South Indian,Masala Dosa,Low,$,Cozy,3.7,3.5
1740,35,student,vegetarian,budget-friendly,Saravanampatti,evening,celebration,casual,balanced,Andhra,Gongura Mutton,High,$,Family-style,4.6,4.3
1741,19,business,non-vegetarian,mid-range,Ukkadam,evening,romantic,casual,balanced,North Indian,Biryani,Medium,$$,Family-style,4.1,4.0
1742,37,service,non-vegetarian,mid-range,Saibaba Colony,morning,adventurous,friends,high-protein,North Indian,Paneer Butter Masala,Medium,$$$$,Modern,4.6,4.7
1743,34,student,vegetarian,mid-range,Thudiyalur,afternoon,adventurous,casual,high-protein,Kerala,Malabar Parotta,Low,$$,Cozy,4.7,4.5
1744,19,professional,vegetarian,premium,Sitra,afternoon,romantic,casual,regular,South Indian,Rava Dosa,High,$$$$,Luxury,4.2,4.5
1745,32,professional,vegetarian,mid-range,Sitra,morning,adventurous,date-night,regular,Cafe,Tea,Low,$$,Romantic,4.1,4.3
1746,28,professional,eggitarian,mid-range,Avinashi Road,evening,healthy,friends,high-protein,South Indian,Idli Sambar,High,$$,Romantic,3.7,3.7
1747,29,student,non-vegetarian,budget-friendly,Thudiyalur,afternoon,adventurous,family,high-protein,Bakery,Cream Bun,High,$,Family-style,4.5,4.7
1748,28,student,non-vegetarian,budget-friendly,Singanallur,afternoon,study,friends,high-protein,Chinese,Chilli Chicken,Medium,$,Cozy,4.0,4.3
1749,24,other,non-vegetarian,budget-friendly,Peelamedu,afternoon,romantic,friends,balanced,Kerala,Beef Fry,High,$,Romantic,4.5,4.8
1750,33,service,vegetarian,mid-range,Avinashi Road,midnight,adventurous,solo,regular,Chinese,Spring Rolls,Low,$$,Luxury,3.9,3.9
1751,42,student,non-vegetarian,budget-friendly,Sitra,evening,adventurous,casual,high-protein,Street Food,Bhel Puri,Low,$,Casual,4.7,4.9
1752,24,student,vegetarian,budget-friendly,Vadavalli,evening,romantic,date-night,low-carb,Street Food,Sundal,Medium,$$,Romantic,4.5,4.5
1753,40,business,non-vegetarian,premium,Saibaba Colony,evening,quick,casual,low-carb,Street Food,Bhel Puri,High,$$$,Luxury,3.8,4.4
1754,31,other,vegetarian,mid-range,Saravanampatti,midnight,adventurous,casual,high-protein,Kerala,Appam Stew,High,$$$,Romantic,4.9,5.0
1755,34,professional,vegan,budget-friendly,Sitra,evening,comfort,casual,high-protein,Chettinad,Karaikudi Mutton,Medium,$,Modern,4.4,4.9
1756,18,student,non-vegetarian,budget-friendly,Kovaipudur,night,adventurous,casual,high-protein,South Indian,Rava Dosa,Medium,$$,Modern,4.3,4.2
1757,28,student,non-vegetarian,budget-friendly,Peelamedu,afternoon,healthy,family,high-protein,Kerala,Malabar Parotta,Low,$,Family-style,4.6,4.6
1758,27,student,non-vegetarian,budget-friendly,Thudiyalur,afternoon,romantic,family,balanced,South Indian,Pongal,Medium,$,Family-style,4.5,4.9
1759,25,business,vegetarian,mid-range,Saravanampatti,afternoon,comfort,casual,high-protein,Street Food,Sundal,Medium,$$,Cozy,4.4,4.8
1760,18,student,vegetarian,mid-range,Vadavalli,evening,healthy,solo,balanced,South Indian,Idli Sambar,High,$$,Casual,3.8,3.9
1761,38,service,non-vegetarian,budget-friendly,Kovaipudur,night,celebration,casual,high-protein,South Indian,Idli Sambar,High,$$,Cozy,5.0,5.0
1762,27,student,vegetarian,budget-friendly,Peelamedu,afternoon,comfort,family,low-carb,Cafe,Filter Coffee,High,$,Family-style,4.7,4.7
1763,21,professional,vegetarian,mid-range,Saibaba Colony,evening,adventurous,casual,balanced,North Indian,Biryani,High,$$,Casual,5.0,4.7
1764,32,student,non-vegetarian,mid-range,Kovaipudur,night,study,casual,balanced,Bakery,Cream Bun,Medium,$$$$,Casual,4.2,4.4
1765,34,business,eggitarian,budget-friendly,Thudiyalur,evening,healthy,friends,balanced,South Indian,Vada,High,$,Cozy,4.6,4.6
1766,30,other,non-vegetarian,mid-range,Avinashi Road,morning,quick,casual,regular,South Indian,Rava Dosa,High,$$,Traditional,4.3,4.4
1767,22,other,non-vegetarian,premium,Singanallur,afternoon,adventurous,casual,regular,Italian,Garlic Bread,Low,$$$,Cozy,4.5,4.4
1768,38,business,vegetarian,budget-friendly,Gandhipuram,morning,study,casual,balanced,North Indian,Butter Chicken,Low,$,Cozy,4.7,4.9
1769,30,business,eggitarian,budget-friendly,Vadavalli,morning,healthy,friends,balanced,South Indian,Uttapam,Low,$,Cozy,4.3,4.5
1770,33,professional,non-vegetarian,premium,Sitra,afternoon,study,casual,low-carb,Chettinad,Chicken Chettinad,High,$$$$,Traditional,4.3,4.8
